instances/sat/data/LABS-CSSC14/INSTANCE_NAME,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-coeff-variation,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n065_goal004.cnf, 145968.000000000,295889.000000000,142030.000000000,291951.000000000,0.027726537,0.013488565,0.220000000,0.486485746,0.199858880,1.171388675,0.000000000,1.000000000,0.838694333,0.000017413,0.201876864,0.000014082,0.000021122,0.691709566,0.000000000,0.526804155,1.000000000,0.030000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.134063873,1.915368433,0.000000000,1.000000000,0.389100390,0.002333465,0.121267218,0.002519339,0.013546886,0.265565984,0.297059563,0.000000000,0.473056171,0.299034604,0.231749345,0.293594330,0.276277495,0.289137640,2.620000000,35825.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.177790000,0.000000000,2.744330000,0.000000000,2.220000000,14162.000000000,0.000000000,25557.000000000,0.000000000,25557.000000000,25557.000000000,25557.000000000,1.382740000,0.000000000,0.977430000,0.000000000,2.190000000,0.058235650,0.266537493,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n065_goal006.cnf, 145303.000000000,294459.000000000,141488.000000000,290644.000000000,0.026963417,0.013126024,0.230000000,0.486808604,0.199851594,1.169772309,0.000000000,1.000000000,0.838139869,0.000017485,0.201836186,0.000014135,0.000021203,0.691781194,0.000000000,0.526128184,1.000000000,0.030000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.990000000,0.133990861,1.907666070,0.000000000,1.000000000,0.389106934,0.002313148,0.122837665,0.002478820,0.013545063,0.265926705,0.295442411,0.000000000,0.399927168,0.299643961,0.233298696,0.293708872,0.276029592,0.289773337,2.610000000,35749.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.224130000,0.000000000,2.727510000,0.000000000,2.200000000,13824.000000000,0.000000000,25476.000000000,0.000000000,25476.000000000,25476.000000000,25476.000000000,1.341210000,0.000000000,0.971282000,0.000000000,2.200000000,0.062608524,0.218860056,2.010000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n066_goal004.cnf, 152687.000000000,309454.000000000,148622.000000000,305389.000000000,0.027351267,0.013310892,0.240000000,0.486664549,0.199391596,1.170270363,0.000000000,1.000000000,0.837267350,0.000016643,0.201855785,0.000013457,0.000020185,0.691746989,0.000000000,0.526453147,1.000000000,0.040000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.132248209,1.933142574,0.000000000,1.000000000,0.380122669,0.002330005,0.119051549,0.002504743,0.012930040,0.266010458,0.295120412,0.000000000,0.473056171,0.298737674,0.236285369,0.293600030,0.276834960,0.289207286,2.740000000,37514.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.319750000,0.000000000,2.778840000,0.000000000,2.200000000,14996.000000000,0.000000000,26660.000000000,0.000000000,26660.000000000,26660.000000000,26660.000000000,1.418520000,0.000000000,0.981132000,0.000000000,2.220000000,0.058004134,0.293836120,2.020000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n066_goal010.cnf, 150015.000000000,303835.000000000,146317.000000000,300137.000000000,0.025273892,0.012321040,0.230000000,0.487500708,0.199492232,1.166013890,0.000000000,1.000000000,0.836072205,0.000016918,0.201746044,0.000013669,0.000020503,0.691931402,0.000000000,0.524650410,1.000000000,0.040000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.480000000,0.132306621,1.908739056,0.000000000,1.000000000,0.386008139,0.002264982,0.124196418,0.002416191,0.012954723,0.266972389,0.290771778,0.000000000,0.475738088,0.300256301,0.241809125,0.293976991,0.275777338,0.290979856,2.700000000,36955.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.323190000,0.000000000,2.769790000,0.000000000,2.200000000,14699.000000000,0.000000000,26212.000000000,0.000000000,26212.000000000,26212.000000000,26212.000000000,1.441950000,0.000000000,0.984644000,0.000000000,2.220000000,0.064528142,0.245850119,2.010000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n067_goal008.cnf, 158007.000000000,320022.000000000,154065.000000000,316080.000000000,0.025586603,0.012471526,0.260000000,0.487424070,0.198959124,1.166195490,0.000000000,1.000000000,0.834930829,0.000016065,0.201759756,0.000012982,0.000019472,0.691909293,0.000000000,0.524873450,1.000000000,0.030000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.131295988,1.918417542,0.000000000,1.000000000,0.373993511,0.003709822,0.116828729,0.004070912,0.014735981,0.267234786,0.290243271,0.000000000,0.475722503,0.299817732,0.242995905,0.294015110,0.277126998,0.290678800,2.670000000,39010.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.471220000,0.000000000,2.800020000,0.000000000,2.230000000,15711.000000000,0.000000000,27788.000000000,0.000000000,27788.000000000,27788.000000000,27788.000000000,1.496470000,0.000000000,0.988654000,0.000000000,2.230000000,0.065858013,0.272394296,2.010000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n067_goal009.cnf, 157475.000000000,318919.000000000,153594.000000000,315038.000000000,0.025267914,0.012319149,0.250000000,0.487541186,0.198988693,1.165574217,0.000000000,1.000000000,0.834789315,0.000016116,0.201743539,0.000013021,0.000019532,0.691935413,0.000000000,0.524609730,1.000000000,0.040000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000000,0.131311614,1.914658738,0.000000000,1.000000000,0.376582061,0.003663417,0.118001916,0.004059155,0.014854031,0.267375375,0.289562888,0.000000000,0.399962319,0.300021139,0.243201853,0.294078639,0.276925741,0.290888669,2.670000000,38756.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.407610000,0.000000000,2.827680000,0.000000000,2.220000000,15676.000000000,0.000000000,27465.000000000,0.000000000,27465.000000000,27465.000000000,27465.000000000,1.505610000,0.000000000,0.989670000,0.000000000,2.230000000,0.063485908,0.250295425,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n069_goal009.cnf, 171863.000000000,347948.000000000,167729.000000000,343814.000000000,0.024646901,0.012023943,0.270000000,0.487848081,0.198105177,1.163490856,0.000000000,1.000000000,0.832095508,0.000014762,0.201706829,0.000011924,0.000017886,0.691993210,0.000000000,0.524015892,1.000000000,0.040000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.630000000,0.129814934,1.912983489,0.000000000,1.000000000,0.360801874,0.005767622,0.109626379,0.006810228,0.020959544,0.268393811,0.285963086,0.000000000,0.399962468,0.299878278,0.244805567,0.294297973,0.277888157,0.291248719,2.730000000,42975.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.868270000,0.000000000,2.857660000,0.000000000,2.250000000,18122.000000000,0.000000000,30165.000000000,0.000000000,30165.000000000,30165.000000000,30165.000000000,1.575660000,0.000000000,0.998192000,0.000000000,2.240000000,0.059503706,0.262169946,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n071_goal003.cnf, 189639.000000000,384082.000000000,184843.000000000,379286.000000000,0.025946344,0.012644812,0.300000000,0.487344642,0.197263630,1.165557599,0.000000000,1.000000000,0.830882582,0.000013389,0.201775407,0.000010820,0.000016230,0.691883736,0.000000000,0.525128795,1.000000000,0.040000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.010000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.131221949,1.884589648,0.000000000,1.000000000,0.348080149,0.010262778,0.100884006,0.011617111,0.031751687,0.268690713,0.286455543,0.000000000,0.398767095,0.298885373,0.246183360,0.294419404,0.280206897,0.290136030,2.800000000,47965.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.296380000,0.000000000,2.894200000,0.000000000,2.250000000,22404.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.669970000,0.000000000,1.442770000,0.000000000,2.260000000,0.058785000,0.431189709,2.020000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n072_goal001.cnf, 197967.000000000,401009.000000000,192891.000000000,395933.000000000,0.026315380,0.012820351,0.310000000,0.487180912,0.196939886,1.166113835,0.000000000,1.000000000,0.830333438,0.000012829,0.201795949,0.000010369,0.000015553,0.691849670,0.000000000,0.525465167,1.000000000,0.050000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.990000000,0.130118124,1.900792041,0.000000000,1.000000000,0.341586333,0.010383275,0.099106656,0.011671897,0.031666752,0.268750487,0.286229557,0.000000000,0.383406936,0.298723651,0.246458886,0.294340034,0.280961429,0.289681283,2.930000000,50091.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.417570000,0.000000000,2.929470000,0.000000000,2.260000000,23449.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.668420000,0.000000000,1.448400000,0.000000000,2.270000000,0.061170491,0.285732170,2.010000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n072_goal005.cnf, 197004.000000000,398829.000000000,192207.000000000,394032.000000000,0.024957468,0.012174138,0.310000000,0.487795407,0.196831729,1.162961748,0.000000000,1.000000000,0.829036565,0.000012881,0.201719249,0.000010405,0.000015608,0.691973863,0.000000000,0.524216307,1.000000000,0.050000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.990000000,0.129466893,1.893835985,0.000000000,1.000000000,0.343907214,0.010184034,0.100356424,0.011543342,0.030904577,0.269378257,0.283285729,0.000000000,0.473056171,0.299279649,0.247988452,0.294541419,0.280479017,0.290808180,2.910000000,49792.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.350670000,0.000000000,2.943560000,0.000000000,2.290000000,23675.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.686760000,0.000000000,1.451800000,0.000000000,2.270000000,0.058091610,0.221957223,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n074_goal007.cnf, 212719.000000000,430427.000000000,207781.000000000,425489.000000000,0.023765407,0.011605470,0.340000000,0.488334599,0.196065390,1.159563271,0.000000000,1.000000000,0.826159748,0.000011921,0.201651116,0.000009626,0.000014438,0.692077471,0.000000000,0.523122807,1.000000000,0.050000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.134228107,1.781435852,0.000000000,1.000000000,0.336533032,0.017793804,0.095151066,0.019350486,0.039939457,0.271001332,0.278503982,0.000000000,0.475722503,0.299919949,0.251521763,0.295234172,0.282141305,0.291961465,2.920000000,53801.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.735340000,0.000000000,2.944170000,0.000000000,2.310000000,29648.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.782850000,0.000000000,1.572290000,0.000000000,2.300000000,0.049652149,0.152734397,2.020000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n074_goal008.cnf, 212186.000000000,429308.000000000,207316.000000000,424438.000000000,0.023490710,0.011473996,0.340000000,0.488448254,0.196078108,1.158969659,0.000000000,1.000000000,0.825989009,0.000011949,0.201635843,0.000009647,0.000014471,0.692099857,0.000000000,0.522879667,1.000000000,0.050000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.134067973,1.780664302,0.000000000,1.000000000,0.336534693,0.017728601,0.095400989,0.019295823,0.038599359,0.271115964,0.277925843,0.000000000,0.475722503,0.299923745,0.251531224,0.295263839,0.282002222,0.292206690,2.910000000,54081.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.868350000,0.000000000,2.922740000,0.000000000,2.300000000,29566.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.793950000,0.000000000,1.571500000,0.000000000,2.300000000,0.055126276,0.200638237,2.040000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n075_goal003.cnf, 222897.000000000,451168.000000000,217531.000000000,445802.000000000,0.024667749,0.012036734,0.360000000,0.487954294,0.195735626,1.161265149,0.000000000,1.000000000,0.825981824,0.000011383,0.201701352,0.000009194,0.000013791,0.692001677,0.000000000,0.523927663,1.000000000,0.050000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.133726618,1.793659614,0.000000000,1.000000000,0.330800811,0.018054955,0.092528379,0.019561270,0.042953392,0.270841990,0.279429908,0.000000000,0.398767095,0.299173878,0.251666256,0.295093744,0.282624278,0.291055065,3.060000000,56878.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.987160000,0.000000000,2.968100000,0.000000000,2.310000000,33510.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.866280000,0.000000000,1.644400000,0.000000000,2.310000000,0.051281924,0.240005368,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n075_goal009.cnf, 220199.000000000,445427.000000000,215258.000000000,440486.000000000,0.022953851,0.011217156,0.350000000,0.488682955,0.195725479,1.157416911,0.000000000,1.000000000,0.824666878,0.000011510,0.201605310,0.000009291,0.000013937,0.692143709,0.000000000,0.522395717,1.000000000,0.050000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.132631283,1.789595723,0.000000000,1.000000000,0.333677068,0.017695046,0.094613970,0.019236294,0.037166275,0.271565234,0.275760849,0.000000000,0.399964328,0.299982165,0.252073331,0.295328055,0.282290217,0.292538461,3.020000000,55805.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.967840000,0.000000000,2.927630000,0.000000000,2.310000000,33003.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.844010000,0.000000000,1.644460000,0.000000000,2.300000000,0.050694699,0.169354689,2.020000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n076_goal006.cnf, 230702.000000000,466737.000000000,225407.000000000,461442.000000000,0.023490841,0.011474898,0.360000000,0.488483926,0.195336214,1.158172023,0.000000000,1.000000000,0.824037863,0.000010990,0.201633847,0.000008873,0.000013309,0.692102760,0.000000000,0.522847942,1.000000000,0.060000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.010000000,0.145986857,1.594357002,0.000000000,1.000000000,0.330286218,0.030342283,0.112389966,0.032564208,0.061639057,0.272624318,0.275627009,0.000000000,0.399934684,0.300144122,0.253930430,0.296147954,0.284466018,0.292705519,2.950000000,59343.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.273660000,0.000000000,3.072540000,0.000000000,2.320000000,37875.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.967120000,0.000000000,1.738610000,0.000000000,2.310000000,0.054840123,0.229646081,2.010000000
