instances/sat/data/QUEENS-CSSC14/INSTANCE_NAME, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, Pre-featuretime, vars-clauses-ratio, POSNEG-RATIO-CLAUSE-mean, POSNEG-RATIO-CLAUSE-coeff-variation, POSNEG-RATIO-CLAUSE-min, POSNEG-RATIO-CLAUSE-max, POSNEG-RATIO-CLAUSE-entropy, VCG-CLAUSE-mean, VCG-CLAUSE-coeff-variation, VCG-CLAUSE-min, VCG-CLAUSE-max, VCG-CLAUSE-entropy, UNARY, BINARY+, TRINARY+, Basic-featuretime, VCG-VAR-mean, VCG-VAR-coeff-variation, VCG-VAR-min, VCG-VAR-max, VCG-VAR-entropy, POSNEG-RATIO-VAR-mean, POSNEG-RATIO-VAR-coeff-variation, POSNEG-RATIO-VAR-min, POSNEG-RATIO-VAR-max, POSNEG-RATIO-VAR-entropy, HORNY-VAR-mean, HORNY-VAR-coeff-variation, HORNY-VAR-min, HORNY-VAR-max, HORNY-VAR-entropy, horn-clauses-fraction, VG-mean, VG-coeff-variation, VG-min, VG-max, KLB-featuretime, CG-mean, CG-coeff-variation, CG-min, CG-max, CG-entropy, cluster-coeff-mean, cluster-coeff-coeff-variation, cluster-coeff-min, cluster-coeff-max, cluster-coeff-entropy, CG-featuretime, cl-num-mean, cl-num-coeff-variation, cl-num-min, cl-num-max, cl-num-q90, cl-num-q10, cl-num-q75, cl-num-q25, cl-num-q50, cl-size-mean, cl-size-coeff-variation, cl-size-min, cl-size-max, cl-size-q90, cl-size-q10, cl-size-q75, cl-size-q25, cl-size-q50, cl-featuretime, SP-bias-mean, SP-bias-coeff-variation, SP-bias-min, SP-bias-max, SP-bias-q90, SP-bias-q10, SP-bias-q75, SP-bias-q25, SP-bias-q50, SP-unconstraint-mean, SP-unconstraint-coeff-variation, SP-unconstraint-min, SP-unconstraint-max, SP-unconstraint-q90, SP-unconstraint-q10, SP-unconstraint-q75, SP-unconstraint-q25, SP-unconstraint-q50, sp-featuretime, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q.10, saps_FirstLocalMinStep_Q.90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, ls-saps-featuretime, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q.10, gsat_FirstLocalMinStep_Q.90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, ls-gsat-featuretime, lobjois-mean-depth-over-vars, lobjois-log-num-nodes-over-vars, lobjois-featuretime
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_17_1_0_0_0_2product.cnf, 5760, 16925, 5759, 16924, 0.000173641, 0.000059088, 0, 0.340285984, 0.337469471, 0.525890651, 0, 1, 0.485809089, 0.000500004, 0.1954997, 0.000347283, 0.002951901, 0.402724814, 0, 0.134542661, 0.998995509, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3475.6, 0.068999481, 3123, 3753, 3753, 3123, 3737, 3365, 3400, 64.146683143, 0.079523644, 58.138781575, 72.363928285, 72.363928285, 58.138781575, 66.249134026, 59.463336535, 64.518235294, 2, 0.314845581, 0.296517862, 0.000233395, 1, 0.359164014, 0.154001434, 0.359103914, 0.316490492, 0.35724895, 0.1902477, 0.369139951, 0, 0.322924075, 0.220419859, 0.020740118, 0.214239601, 0.206188855, 0.214100687, 0.12, 76.1633, 0.652582, 1038.56, 0.0225945, 1038, 1008, 1068, 0.293129, 0.454637, 0.757184, 0.0298316, 2.28, 74.0806, 0.172926, 1043.68, 0.022439, 1042, 1015, 1070, 0.0540601, 0.211906, 0.758706, 0.0140987, 2.88, 0.095526822, 0.680467526, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_18_1_1_0_0_2product.cnf, 6765, 19937, 6764, 19936, 0.000147842, 0.000050161, 0.02, 0.339285714, 0.336744248, 0.511053947, 0, 1, 0.466740599, 0.000428849, 0.24926443, 0.000295683, 0.002661147, 0.392363875, 0, 0.126354334, 0.998194222, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2765.833333333, 0.304290777, 1376, 3974, 3974, 1376, 3372, 2208, 3125, 67.944478831, 0.204333254, 39.18115942, 81.577698695, 81.577698695, 39.18115942, 76.558866279, 66.433464567, 76.116004026, 1.98, 0.308725823, 0.305326149, 0.000014243, 1, 0.358029199, 0.165297804, 0.357988556, 0.310786815, 0.357016555, 0.191741543, 0.36076773, 0, 0.321818389, 0.221144561, 0.098793793, 0.214492487, 0.212413867, 0.214337921, 0.14, 81.4932, 0.320537, 1210.59, 0.0200621, 1211, 1184, 1242, 0.269329, 0.201871, 0.753081, 0.0143598, 2.26, 102.915, 0.928135, 1219.28, 0.0216404, 1221, 1190, 1251, 0.0831687, 2.83353, 0.761774, 0.0480134, 2.84, 0.093101791, 0.44500537, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_36_0_0_1_1_bdd.cnf, 54139, 157171, 54138, 157170, 0.000018471, 0.000006363, 0.08, 0.344455049, 0.336904838, 0.476913819, 0, 1, 0.421131076, 0.000053638, 0.219366311, 0.000036943, 0.000664967, 0.356035127, 0, 0.110014634, 0.99917287, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0.307014615, 0.355703146, 0.000000345, 1, 0.35744301, 0.118272407, 0.357418669, 0.343759958, 0.357289854, 0.19629013, 0.273039335, 0, 0.318682078, 0.215092455, 0.093464338, 0.214485502, 0.214349378, 0.21445894, 1.1, 854, 0, 9542, 0, 9542, 9542, 9542, 0.264689, 0, 0.76293, 0, 2.12, 3571, 0.876944, 6293.33, 0.866078, 9380, 0, 9380, 0.723716, 1.25154, 1.02945, 0.393732, 2.12, 0.058565048, 0.315374398, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_12_1_1_0_1_commander.cnf, 2199, 7013, 2198, 7012, 0.000454959, 0.000142613, 0, 0.313462635, 0.466676174, 0.628114384, 0, 1, 0.731834004, 0.001283968, 0.254076183, 0.000909918, 0.005459509, 0.697482755, 0, 0.238590987, 0.966628637, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 4782.333333333, 0.016397665, 4688, 4880, 4880, 4688, 4880, 4688, 4779, 51.699065566, 0.080802253, 46.379906143, 56.584836066, 56.584836066, 46.379906143, 56.584836066, 46.379906143, 52.132454488, 1.98, 0.301638315, 0.367259265, 0.000575961, 1, 0.3622041, 0.09077009, 0.361735383, 0.262504711, 0.354269579, 0.180114175, 0.428818966, 0, 0.319474322, 0.233231051, 0.028530544, 0.213873727, 0.179626236, 0.213337735, 0.06, 50.2882, 0.585104, 409.467, 0.0582211, 411, 392, 428, 0.443309, 0.388508, 0.80483, 0.0822827, 2.38, 47.5362, 0.165285, 410.366, 0.0348696, 410, 391, 429, 0.10891, 0.2462, 0.800322, 0.0182132, 2.92, 0.178190628, 0.863278898, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_17_1_0_0_0_bimander.cnf, 5590, 17333, 5589, 17332, 0.000178923, 0.000057697, 0, 0.322467113, 0.366797446, 0.576348979, 0, 1, 0.54028213, 0.000511508, 0.200096407, 0.000357846, 0.003041689, 0.438751636, 0, 0.154915763, 0.999019155, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3075.833333333, 0.309154441, 1895, 4228, 4228, 1895, 4007, 1936, 3699, 64.906040166, 0.190084797, 48.240892193, 78.828496042, 78.828496042, 48.240892193, 75.775780511, 49.094584477, 73.44214876, 2, 0.322992822, 0.281317751, 0.00360038, 1, 0.363609588, 0.128538831, 0.362877603, 0.33035988, 0.362315789, 0.196103774, 0.316926119, 0, 0.424843684, 0.229268171, 0.113908922, 0.213393926, 0.211951365, 0.213273526, 0.12, 72.59, 0.894882, 1000.81, 0.10346, 1008, 978, 1040, 0.336623, 0.557673, 0.792195, 0.0738652, 2.28, 69.1667, 0.140919, 1007.44, 0.0244478, 1003, 975, 1035, 0.0649936, 0.203223, 0.785758, 0.0106251, 2.82, 0.094034595, 0.464446814, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_19_0_1_0_0_bdd.cnf, 8224, 23211, 8223, 23210, 0.00012161, 0.000043085, 0.02, 0.354286945, 0.338876921, 0.495497383, 0, 1, 0.443150221, 0.000352093, 0.194290824, 0.00024322, 0.002310592, 0.369127589, 0, 0.117837139, 0.999181387, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2479.571428571, 0.199234375, 1607, 3025, 3025, 1607, 2981, 2032, 2720, 69.030232831, 0.119399842, 56.416666667, 83.278347107, 83.278347107, 56.416666667, 76.783154122, 64.237504193, 66.559427505, 2, 0.297304253, 0.369901712, 0.000004233, 1, 0.358398711, 0.068427979, 0.358256725, 0.309661658, 0.356736124, 0.192912602, 0.315541385, 0, 0.324156163, 0.220957971, 0.092044728, 0.214407438, 0.205909468, 0.214263851, 0.16, 127.894, 1.34187, 1395.13, 0.149987, 1424, 1396, 1457, 0.265272, 0.928613, 0.764697, 0.169816, 2.24, 182.559, 2.07718, 1392.5, 0.17827, 1439, 1357, 1471, 0.123582, 3.88947, 0.828027, 0.535249, 2.86, 0.196037342, 0.91473677, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_35_1_1_1_1_pairwise.cnf, 45252, 200082, 45251, 200081, 0.000022099, 0.000004998, 0.1, 0.226163404, 0.565862492, 0.567287869, 0, 1, 0.684039675, 0.000058876, 0.340136994, 0.000044198, 0.000773464, 0.661907375, 0, 0.357220326, 0.999020397, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0.394497018, 0.234639165, 0.000001507, 1, 0.408744819, 0.393225285, 0.405981806, 0.401096023, 0.403378584, 0.200040047, 0.181437083, 0, 0.317229883, 0.205941338, 0.203510149, 0.205694809, 0.204645713, 0.205244582, 1.62, 1025, 0, 7980, 0, 7980, 7980, 7980, 0.535744, 0, 0.876313, 0, 2.1, 3116.5, 0.926397, 4008, 1.41421, 4008, 0, 0, 1.84578, 1.17186, 1.03943, 0.213908, 2.1, 0.036381066, 0.123773102, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_22_1_1_0_0_bimander.cnf, 11745, 36733, 11744, 36732, 0.00008515, 0.000027224, 0.02, 0.319721224, 0.358742604, 0.540789698, 0, 1, 0.487075283, 0.000246068, 0.257383178, 0.0001703, 0.001873297, 0.401014261, 0, 0.13293586, 0.998802134, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2146.714285714, 0.126960116, 1879, 2710, 2710, 1879, 2268, 1889, 2055, 79.173505501, 0.208633892, 64.462494452, 116.410035479, 116.410035479, 64.462494452, 85.065643197, 65.524691358, 75.343911439, 1.98, 0.323900229, 0.250588972, 0.000000865, 1, 0.360356412, 0.19753297, 0.359852489, 0.325891857, 0.359299983, 0.199972001, 0.284344855, 0, 0.319355403, 0.220020184, 0.177333264, 0.214062755, 0.213605481, 0.213935747, 0.24, 219, 3.05045, 2015.75, 0.214104, 2095.5, 2046, 2153, 0.362242, 1.80848, 0.861863, 0.510701, 2.22, 347.727, 3.0314, 2032.36, 0.223958, 2128.5, 2084, 2163, 0.0509379, 0.235724, 0.744933, 0.223463, 2.62, 0.076205812, 0.296153526, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_13_0_1_0_0_nested.cnf, 2662, 7715, 2661, 7714, 0.000375799, 0.000129634, 0, 0.344957221, 0.380779535, 0.577718623, 0, 1, 0.536962866, 0.001075513, 0.192772733, 0.000751597, 0.004885381, 0.443299247, 0, 0.154913145, 0.998314752, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3177.833333333, 0.23381066, 2163, 4007, 4007, 2163, 3872, 2199, 3562, 55.337789816, 0.135169396, 44.125966348, 65.167956077, 65.167956077, 44.125966348, 61.867340686, 48.006176305, 59.130681818, 2, 0.314715541, 0.341130531, 0.000268672, 1, 0.364568478, 0.119435822, 0.363333547, 0.328179674, 0.361078641, 0.188202524, 0.366664787, 0, 0.322249582, 0.232026089, 0.062682313, 0.2136944, 0.194417218, 0.213143179, 0.06, 46.6904, 0.32356, 477.052, 0.0322011, 477, 457, 496, 0.341275, 0.245789, 0.773087, 0.0229475, 2.4, 44.0287, 0.28338, 477.23, 0.030295, 477, 459, 496, 0.0862849, 0.642455, 0.770301, 0.0201919, 2.96, 0.247539181, 0.906781606, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_18_0_0_0_0_2product.cnf, 6765, 19901, 6764, 19900, 0.000147842, 0.000050251, 0, 0.339899497, 0.335544389, 0.506401193, 0, 1, 0.461986265, 0.00042481, 0.11571768, 0.000295683, 0.000443525, 0.379838958, 0, 0.126582915, 1, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2694, 0.266589781, 1236, 3547, 3547, 1236, 3130, 2622, 2907, 64.410252737, 0.179050891, 54.506019952, 84.411003236, 84.411003236, 54.506019952, 76.047927826, 55.486900958, 59.183066362, 2, 0.315306729, 0.288044038, 0.004680465, 1, 0.359672772, 0.149863454, 0.359629807, 0.3182959, 0.358859553, 0.191757887, 0.356075278, 0, 0.321844896, 0.220119965, 0.105003894, 0.214112297, 0.212361232, 0.213990368, 0.12, 72.5571, 2.35796, 1200.67, 0.122951, 1217.5, 1185, 1250, 0.260669, 1.06718, 0.76541, 0.206912, 2.3, 82.6087, 0.251, 1213.37, 0.0185782, 1215, 1181, 1243, 0.048477, 0.34986, 0.753095, 0.0125262, 2.86, 0.198642385, 0.949318906, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_20_0_0_0_1_nested.cnf, 9419, 28781, 9418, 28780, 0.00010618, 0.000034746, 0.02, 0.32724114, 0.401436183, 0.589278965, 0, 1, 0.55574184, 0.000300435, 0.132911051, 0.000212359, 0.000318539, 0.456678691, 0, 0.170500347, 1, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2297.666666667, 0.488607974, 136, 3525, 3525, 136, 2932, 1602, 2818, 72.79514293, 0.202255738, 51.794117647, 87.926794086, 87.926794086, 51.794117647, 87.593110505, 57.757178527, 84.983546099, 2, 0.324258027, 0.30942972, 0.000010013, 1, 0.365538865, 0.117371498, 0.365036202, 0.336550713, 0.364055059, 0.190973832, 0.332483193, 0, 0.319064298, 0.217866571, 0.058815396, 0.213103597, 0.211552123, 0.212868183, 0.2, 109.579, 2.95437, 1667.24, 0.167528, 1713.5, 1667, 1741, 0.312875, 1.35048, 0.804357, 0.240885, 2.22, 97.9667, 0.339007, 1708.43, 0.018772, 1712.5, 1665, 1747, 0.0599471, 0.622323, 0.780381, 0.0132845, 2.74, 0.184216446, 0.927094678, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_40_1_1_0_0_bimander.cnf, 67517, 210713, 67516, 210712, 0.000014811, 0.000004746, 0.12, 0.320418391, 0.352136249, 0.457110482, 0, 1, 0.364540465, 0.000043315, 0.26567352, 0.000029623, 0.000592452, 0.304936915, 0, 0.089596226, 0.999620335, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 811, 0.944644475, 24, 2152, 2152, 24, 1767, 96, 471, 108.278460657, 0.600752026, 34.274163569, 222.364583333, 222.364583333, 34.274163569, 170.517401392, 41.841539332, 114.708333333, 1.98, 0.33406412, 0.20130919, 0, 1, 0.358096275, 0.308413743, 0.357949675, 0.356852831, 0.357759016, 0.206784697, 0.207940673, 0, 0.319084371, 0.214961112, 0.205780306, 0.214397109, 0.214304616, 0.214351742, 1.5, 4929, 0, 11966, 0, 11966, 11966, 11966, 1.13042, 0, 0.902046, 0, 2.12, 5125.5, 0.780156, 5959.5, 1.41421, 5959.5, 0, 0, 1.05316, 1.05933, 1.09417, 0.371867, 2.1, 0.046211135, 0.15433393, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_11_1_1_0_1_nested.cnf, 1696, 5268, 1695, 5267, 0.000589971, 0.000189861, 0, 0.321815075, 0.428390608, 0.658277365, 0, 1, 0.724057108, 0.001641209, 0.246783319, 0.001179941, 0.006489676, 0.589886399, 0, 0.251566357, 0.995823049, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 4863.333333333, 0.003891726, 4842, 4888, 4888, 4842, 4888, 4842, 4860, 45.024757512, 0.0430451, 42.30503924, 46.679012346, 46.679012346, 42.30503924, 46.679012346, 42.30503924, 46.090220949, 1.98, 0.326270087, 0.40469239, 0.000004084, 1, 0.404530382, 0.101668594, 0.374690618, 0.258175119, 0.371057193, 0.183163271, 0.378013848, 0, 0.319594367, 0.226808833, 0.07531806, 0.211543913, 0.183735848, 0.210742208, 0.04, 40.9454, 0.28267, 314.164, 0.0543557, 315, 297, 331, 0.497452, 0.234532, 0.824036, 0.033001, 2.42, 36.7968, 0.647292, 314.021, 0.0619346, 314, 299, 331, 0.141525, 1.3991, 0.822175, 0.120768, 2.92, 0.163495631, 0.854880646, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_34_1_1_1_1_2product.cnf, 43305, 133495, 43304, 133494, 0.000023093, 0.000007491, 0.08, 0.324389111, 0.336729241, 0.491688708, 0, 1, 0.440994138, 0.000067276, 0.325013055, 0.000046185, 0.000785147, 0.3751736, 0, 0.116851694, 0.998576715, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14, 0.322724851, 0.252997946, 0.000567742, 1, 0.357354925, 0.175291293, 0.357040199, 0.352766614, 0.357032715, 0.198735554, 0.295212879, 0, 0.318348149, 0.216691467, 0.174081766, 0.214540286, 0.214384355, 0.214538914, 0.98, 1932.5, 0.872678, 7788.5, 0.00354075, 7788.5, 7769, 7769, 0.671531, 0.829633, 0.83198, 0.100519, 2.1, 1430, 0.296597, 7831.25, 0.0124867, 7799.5, 7752, 7802, 0.234596, 0.51402, 0.807535, 0.0246581, 2.16, 0.044185539, 0.164883634, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_49_0_0_1_1_bdd.cnf, 131658, 385282, 131657, 385281, 0.000007595, 0.000002596, 0.24, 0.341716825, 0.33587001, 0.417496265, 0, 1, 0.34562459, 0.00002223, 0.220316721, 0.000015191, 0.000372179, 0.294816008, 0, 0.084221646, 0.999527618, 0.04, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.42, 0.316182072, 0.319866328, 0.000000217, 1, 0.357028842, 0.17204305, 0.35702577, 0.355708318, 0.356976112, 0.200156442, 0.242704919, 0, 0.324916284, 0.214724151, 0.095128754, 0.214542024, 0.214528269, 0.214530513, 2.58, 25795, 0, 0, 0, 0, 0, 0, 2.28227, 0, 1.97325, 0, 2.18, 12936, 0, 22749, 0, 22749, 22749, 22749, 1.37491, 0, 0.96666, 0, 2.18, 0.036011245, 0.167908342, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_15_0_0_0_1_pairwise.cnf, 3792, 15658, 3791, 15657, 0.000263783, 0.000063869, 0, 0.242128122, 0.557854847, 0.57902879, 0, 1, 0.716142544, 0.000696513, 0.181731957, 0.000527565, 0.000791348, 0.653141349, 0, 0.359519704, 1, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3547.75, 0.178249015, 2464, 3996, 3996, 2464, 3996, 3760, 3971, 70.950761577, 0.121030867, 59.827922078, 81.044044044, 81.044044044, 59.827922078, 81.044044044, 65.598670213, 77.332409972, 1.98, 0.397058835, 0.352257677, 0.000695954, 1, 0.41922107, 0.220579749, 0.415995566, 0.409031152, 0.412100372, 0.19221011, 0.278391454, 0, 0.317575353, 0.213450374, 0.176179384, 0.204017169, 0.202599713, 0.203479273, 0.12, 46.0506, 0.980736, 691.861, 0.0845992, 696, 673, 718, 0.534491, 0.675331, 0.865675, 0.0366796, 2.3, 45.537, 0.185621, 696.278, 0.0265026, 695, 672, 721, 0.125055, 0.241522, 0.864848, 0.0121797, 2.76, 0.245545034, 0.992968866, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_33_0_0_1_1_commander.cnf, 39966, 123926, 39965, 123925, 0.000025022, 0.000008069, 0.08, 0.322493444, 0.3963876, 0.537031319, 0, 1, 0.467254098, 0.000072934, 0.220771759, 0.000050044, 0.000825723, 0.445735569, 0, 0.115206778, 0.983554569, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12, 0.317865735, 0.280021446, 0.000491052, 1, 0.357401238, 0.174241353, 0.357399047, 0.345757262, 0.357372647, 0.197769122, 0.297525442, 0, 0.316987554, 0.216584106, 0.095360533, 0.214468867, 0.214438029, 0.21446465, 0.88, 1367, 0.716935, 7111, 0.00795508, 7111, 7071, 7071, 0.473216, 0.673406, 0.79382, 0.0711405, 2.1, 1367.75, 0.0244637, 7091, 0.00321584, 7081, 7077, 7083, 0.158872, 0.0188754, 0.793083, 0.00347384, 2.18, 0.053893265, 0.337371306, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_15_0_1_0_0_bdd.cnf, 4212, 11723, 4211, 11722, 0.000237473, 0.00008531, 0, 0.359239038, 0.340328727, 0.545108154, 0, 1, 0.509370376, 0.000682052, 0.194214979, 0.000474947, 0.003562099, 0.420397466, 0, 0.143234943, 0.998720355, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3226.5, 0.149904055, 2453, 3945, 3945, 2453, 3639, 2936, 3320, 63.70501559, 0.170054626, 52.200953678, 79.910773131, 79.910773131, 52.200953678, 73.172034244, 53.53253012, 69.059034573, 2, 0.29359568, 0.395110565, 0.000021245, 1, 0.360090531, 0.070236829, 0.359715776, 0.26927364, 0.35430381, 0.189655097, 0.336547755, 0, 0.325793651, 0.234395032, 0.095770627, 0.214344509, 0.178722026, 0.213922084, 0.08, 64.5244, 0.48707, 734.72, 0.0284001, 735, 705, 758, 0.280863, 0.351056, 0.754372, 0.0274754, 2.34, 64.59, 0.28383, 733.27, 0.0253175, 732.5, 711, 754, 0.0626658, 0.53213, 0.753209, 0.0180902, 2.92, 0.227704238, 0.944464475, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_21_0_1_0_0_commander.cnf, 10476, 31367, 10475, 31366, 0.000095465, 0.000031882, 0.02, 0.333960339, 0.388297307, 0.521245358, 0, 1, 0.434039413, 0.000278602, 0.19626299, 0.000190931, 0.002004773, 0.406890526, 0, 0.105751451, 0.98727922, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2275, 0.208522474, 1352, 2675, 2675, 1352, 2663, 1809, 2556, 65.481665748, 0.243658539, 40.802514793, 85.482914007, 85.482914007, 40.802514793, 81.15350488, 47.087893864, 67.642990654, 2, 0.309250927, 0.292330026, 0.005335118, 1, 0.357659348, 0.170587573, 0.357644105, 0.310046169, 0.357091985, 0.196085963, 0.320760401, 0, 0.319275758, 0.221446855, 0.096790998, 0.214458962, 0.213948947, 0.214409414, 0.22, 125.759, 0.939447, 1846.41, 0.017744, 1845, 1802, 1889, 0.231732, 0.602735, 0.748486, 0.0340933, 2.2, 215.192, 0.921671, 1844.54, 0.0218747, 1842.5, 1784, 1900, 0.10637, 3.02973, 0.767986, 0.0621307, 2.74, 0.178127479, 0.923609996, 2
