instances/sat/data/CIRCUITFUZZ-CSSC14/INSTANCE_NAME,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-coeff-variation,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
instances/sat/data/circuit_fuzz/fuzz_100_21921.cnf, 6836.000000000,23530.000000000,6812.000000000,23411.000000000,0.003523194,0.005083081,0.000000000,0.290974328,0.499285236,0.776322869,0.000000000,1.000000000,1.135975957,0.000390617,0.242017039,0.000293600,0.000880799,0.817344719,0.000000000,0.396138567,0.971551835,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4142.000000000,0.000000000,4142.000000000,4142.000000000,4142.000000000,4142.000000000,4142.000000000,4142.000000000,4142.000000000,26.180830517,0.000000000,26.180830517,26.180830517,26.180830517,26.180830517,26.180830517,26.180830517,26.180830517,0.960000000,0.369745506,0.712428416,0.000002772,1.000000000,0.730714396,0.033076925,0.595180886,0.114142143,0.356135053,0.075814596,0.704338263,0.000000000,0.333339860,0.147554091,0.004429102,0.113837063,0.030023857,0.072893609,0.180000000,282.467000000,0.161802000,1514.470000000,0.016629600,1515.000000000,1483.000000000,1547.000000000,0.601951000,0.227053000,0.801348000,0.014706300,2.100000000,328.000000000,0.107433000,1515.950000000,0.019745100,1515.000000000,1479.000000000,1552.000000000,0.288436000,0.394248000,0.810052000,0.014160800,2.320000000,0.187257319,0.453553643,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_10336.cnf, 2158.000000000,7497.000000000,2157.000000000,7493.000000000,0.000463607,0.000533832,0.000000000,0.287868677,0.492615330,0.778484993,0.000000000,1.000000000,1.188755014,0.001263612,0.270660099,0.000927214,0.002781641,0.896190261,0.000000000,0.377552382,0.948752169,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4286.750000000,0.018612793,4150.000000000,4351.000000000,4351.000000000,4150.000000000,4351.000000000,4321.000000000,4325.000000000,35.824644886,0.119570134,29.486506024,40.835838150,40.835838150,29.486506024,40.835838150,34.586669752,38.389565617,1.980000000,0.364481113,0.691084559,0.000048546,1.000000000,0.717904557,0.048931693,0.579375706,0.126969313,0.342217207,0.072206308,0.702071113,0.000000000,0.354886258,0.139459552,0.006902402,0.105177200,0.029696059,0.067927345,0.040000000,82.847200000,0.240108000,471.940000000,0.052943100,472.000000000,451.000000000,493.000000000,0.668473000,0.218727000,0.799270000,0.037580800,2.240000000,95.279400000,0.087144800,473.001000000,0.034060000,473.000000000,452.000000000,493.000000000,0.331193000,0.229636000,0.806678000,0.016932900,2.520000000,0.269697949,0.599691684,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_454.cnf, 13859.000000000,46737.000000000,13858.000000000,46733.000000000,0.000072160,0.000085593,0.020000000,0.296535639,0.499644791,0.775341063,0.000000000,1.000000000,1.088088196,0.000189379,0.212507643,0.000144321,0.000432963,0.741793007,0.000000000,0.398433655,0.988509191,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.880000000,0.361888099,0.739204318,0.000000081,1.000000000,0.723467002,0.022208867,0.599448805,0.090418874,0.357891456,0.079980267,0.686074246,0.000000000,0.295213544,0.152984334,0.005053713,0.120041385,0.032619391,0.077910615,0.400000000,522.389000000,0.127618000,3056.720000000,0.015568900,3054.000000000,2991.000000000,3126.000000000,0.574556000,0.184348000,0.796174000,0.012787000,2.060000000,647.889000000,0.313004000,3059.800000000,0.011024700,3061.000000000,3019.000000000,3104.000000000,0.274657000,0.932348000,0.811334000,0.033493800,2.280000000,0.145576523,0.406699633,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_31989.cnf, 3555.000000000,11980.000000000,3554.000000000,11977.000000000,0.000281373,0.000250480,0.000000000,0.296735410,0.498168712,0.775527312,0.000000000,1.000000000,1.121907179,0.000746718,0.231453455,0.000562746,0.001688239,0.790938613,0.000000000,0.391583869,0.977373299,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,3712.333333333,0.085856240,3266.000000000,3990.000000000,3990.000000000,3266.000000000,3990.000000000,3266.000000000,3881.000000000,46.159239581,0.024122112,44.723558897,47.437258439,47.437258439,44.723558897,47.437258439,44.723558897,46.316901408,1.980000000,0.365832187,0.724575045,0.000025379,1.000000000,0.728103083,0.030248336,0.599204293,0.105035198,0.353816361,0.078121475,0.688623923,0.000000000,0.298888774,0.148796151,0.005581128,0.117725330,0.031124449,0.075944874,0.080000000,124.270000000,0.372458000,781.517000000,0.067293100,786.000000000,758.000000000,812.000000000,0.627462000,0.268669000,0.800642000,0.060061000,2.180000000,151.969000000,0.152113000,780.348000000,0.055150700,782.000000000,758.000000000,807.000000000,0.336529000,0.307898000,0.809419000,0.037576200,2.540000000,0.242842048,0.633967412,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_32265.cnf, 3736.000000000,12641.000000000,3733.000000000,12633.000000000,0.000803643,0.000633262,0.000000000,0.295495923,0.495625214,0.775548033,0.000000000,1.000000000,1.121360739,0.000712823,0.231138467,0.000535762,0.001607286,0.792598317,0.000000000,0.385498298,0.976410987,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4011.333333333,0.054651379,3702.000000000,4184.000000000,4184.000000000,3702.000000000,4184.000000000,3702.000000000,4148.000000000,44.754133769,0.014685796,44.185845489,45.675265188,45.675265188,44.185845489,45.675265188,44.185845489,44.401290631,1.980000000,0.359195586,0.729205512,0.000008329,1.000000000,0.719268078,0.027276962,0.589680834,0.102462652,0.339980821,0.077960890,0.685983871,0.000000000,0.323539705,0.149204980,0.005609745,0.118439265,0.031079303,0.075266130,0.100000000,130.768000000,0.439932000,815.781000000,0.070980500,822.000000000,793.000000000,845.000000000,0.613379000,0.305280000,0.798035000,0.073791300,2.140000000,161.728000000,0.323755000,813.459000000,0.056453700,814.000000000,791.000000000,840.000000000,0.301650000,0.477028000,0.809413000,0.080093400,2.640000000,0.261850847,0.655512695,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_27427.cnf, 3220.000000000,11256.000000000,3219.000000000,11253.000000000,0.000310655,0.000266596,0.000000000,0.286057051,0.490500311,0.783597980,0.000000000,1.000000000,1.168752811,0.000842107,0.264238359,0.000621311,0.001863933,0.875313526,0.000000000,0.380698480,0.954945348,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4305.000000000,0.016596272,4232.000000000,4402.000000000,4402.000000000,4232.000000000,4402.000000000,4232.000000000,4281.000000000,32.014248446,0.114125308,27.692107750,36.627442072,36.627442072,27.692107750,36.627442072,27.692107750,31.723195515,1.820000000,0.356178791,0.705284299,0.000037636,1.000000000,0.708034304,0.041898849,0.571748351,0.115829908,0.338497794,0.073069776,0.700667151,0.000000000,0.318999007,0.141157952,0.005816359,0.110174265,0.027310429,0.070918445,0.080000000,135.020000000,0.143205000,706.117000000,0.024795500,706.000000000,682.000000000,727.000000000,0.655327000,0.192277000,0.802633000,0.017428500,2.180000000,149.693000000,0.156756000,704.167000000,0.055626000,707.000000000,679.000000000,731.000000000,0.298873000,0.370058000,0.809860000,0.040874900,2.460000000,0.224693170,0.482804780,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_194.cnf, 20050.000000000,68529.000000000,20049.000000000,68526.000000000,0.000049878,0.000043779,0.020000000,0.292575081,0.499962545,0.773385161,0.000000000,1.000000000,1.105034133,0.000131717,0.222174306,0.000099756,0.000299267,0.766851048,0.000000000,0.393383533,0.982911596,0.020000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4118.000000000,0.000000000,4118.000000000,4118.000000000,4118.000000000,4118.000000000,4118.000000000,4118.000000000,4118.000000000,28.801117047,0.000000000,28.801117047,28.801117047,28.801117047,28.801117047,28.801117047,28.801117047,28.801117047,1.980000000,0.366357804,0.728939759,0.000000101,1.000000000,0.727914853,0.026564448,0.601266675,0.100915778,0.362155671,0.078277093,0.696899876,0.000000000,0.319560457,0.151775720,0.004926174,0.117904860,0.031161394,0.075530300,0.620000000,1670.000000000,1.415610000,3930.330000000,0.375114000,4409.000000000,0.000000000,4454.000000000,0.896066000,0.990268000,1.053010000,0.713629000,2.080000000,994.087000000,0.168619000,4427.650000000,0.008114620,4424.000000000,4396.000000000,4459.000000000,0.268521000,0.750300000,0.811253000,0.018356900,2.240000000,0.125453085,0.303644205,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_21705.cnf, 8822.000000000,29561.000000000,8821.000000000,29558.000000000,0.000113366,0.000101495,0.000000000,0.298430205,0.498925277,0.777824243,0.000000000,1.000000000,1.093737604,0.000297057,0.214472965,0.000226732,0.000680195,0.745836064,0.000000000,0.403545571,0.988091211,0.020000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,1867.500000000,0.528449017,931.000000000,3341.000000000,3341.000000000,931.000000000,3341.000000000,1006.000000000,2192.000000000,51.822109808,0.107843318,45.688506982,59.537864964,59.537864964,45.688506982,59.537864964,47.389105058,54.672962227,1.980000000,0.371191097,0.722907904,0.000001184,1.000000000,0.732609379,0.024628724,0.608384736,0.101456366,0.374200915,0.079533353,0.690526390,0.000000000,0.354919336,0.151960182,0.005135094,0.119673920,0.032173624,0.076930146,0.220000000,311.638000000,0.158485000,1961.060000000,0.015255400,1962.000000000,1920.000000000,2003.000000000,0.583115000,0.167111000,0.796615000,0.013046200,2.080000000,386.129000000,0.043614500,1958.740000000,0.016835100,1960.000000000,1920.000000000,2007.000000000,0.276409000,0.182367000,0.809184000,0.007891690,2.400000000,0.202780637,0.505444169,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_15955.cnf, 5762.000000000,19632.000000000,5761.000000000,19629.000000000,0.000173581,0.000152835,0.000000000,0.293494320,0.495482874,0.779730473,0.000000000,1.000000000,1.122329780,0.000460849,0.232729107,0.000347162,0.001041486,0.792726676,0.000000000,0.391614448,0.976972846,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4159.500000000,0.019353288,4079.000000000,4240.000000000,4240.000000000,4079.000000000,4240.000000000,4079.000000000,4240.000000000,37.097885338,0.060389486,34.857563128,39.338207547,39.338207547,34.857563128,39.338207547,34.857563128,39.338207547,1.980000000,0.363078956,0.723531121,0.000000667,1.000000000,0.723271069,0.026874432,0.596234720,0.100518055,0.358123304,0.077758933,0.683872131,0.000000000,0.288765676,0.148592645,0.005565442,0.115873594,0.032354710,0.075563351,0.140000000,240.019000000,0.904607000,1252.980000000,0.099225500,1265.000000000,1237.000000000,1292.000000000,0.632927000,0.490527000,0.824132000,0.332157000,2.140000000,270.656000000,0.571410000,1258.790000000,0.077483300,1265.000000000,1229.000000000,1300.000000000,0.301572000,0.775733000,0.821444000,0.237101000,2.440000000,0.178114342,0.490140969,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_28104.cnf, 5568.000000000,18731.000000000,5567.000000000,18728.000000000,0.000179630,0.000160188,0.000000000,0.297255446,0.493304144,0.784190670,0.000000000,1.000000000,1.106303965,0.000473217,0.224003121,0.000359260,0.001077780,0.767649548,0.000000000,0.399989321,0.983287057,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4098.500000000,0.015249482,4036.000000000,4161.000000000,4161.000000000,4036.000000000,4161.000000000,4036.000000000,4161.000000000,41.419161070,0.051210445,39.298067393,43.540254746,43.540254746,39.298067393,43.540254746,39.298067393,43.540254746,1.980000000,0.373831438,0.723240346,0.000001598,1.000000000,0.741134913,0.028219091,0.609633628,0.105970111,0.372431946,0.077905337,0.701951373,0.000000000,0.337471044,0.150606647,0.005569285,0.118106125,0.030873333,0.074649360,0.180000000,187.138000000,0.165576000,1236.450000000,0.019709400,1239.000000000,1201.000000000,1266.000000000,0.569161000,0.180104000,0.793822000,0.013830000,2.120000000,245.225000000,0.099653900,1233.740000000,0.019303000,1233.500000000,1203.000000000,1264.000000000,0.314866000,0.286412000,0.809166000,0.012160200,2.420000000,0.206762263,0.583381512,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_290.cnf, 4277.000000000,14622.000000000,4276.000000000,14619.000000000,0.000233863,0.000205212,0.000000000,0.292496067,0.497701621,0.775093995,0.000000000,1.000000000,1.135169721,0.000624724,0.243859891,0.000467727,0.001403181,0.817534112,0.000000000,0.388809084,0.970791436,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4160.000000000,0.000000000,4160.000000000,4160.000000000,4160.000000000,4160.000000000,4160.000000000,4160.000000000,4160.000000000,29.060096154,0.000000000,29.060096154,29.060096154,29.060096154,29.060096154,29.060096154,29.060096154,29.060096154,0.940000000,0.366712094,0.715627408,0.000089812,1.000000000,0.729815806,0.035516868,0.595244089,0.109990259,0.352157835,0.076770936,0.695970804,0.000000000,0.275087777,0.147765335,0.005794214,0.116059255,0.029216482,0.074681710,0.120000000,166.653000000,0.863524000,932.562000000,0.079234700,938.000000000,912.000000000,964.000000000,0.624389000,0.409315000,0.817887000,0.383808000,2.140000000,192.726000000,0.158811000,942.051000000,0.062245100,945.000000000,918.000000000,972.000000000,0.309533000,0.381531000,0.811310000,0.042446300,2.500000000,0.218336374,0.542422096,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_21718.cnf, 12239.000000000,40898.000000000,12238.000000000,40895.000000000,0.000081713,0.000073359,0.020000000,0.299254188,0.498655907,0.775725443,0.000000000,1.000000000,1.070694617,0.000213664,0.200126965,0.000163425,0.000490276,0.710592399,0.000000000,0.396454334,0.994204670,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,538.454545455,0.395616881,336.000000000,1128.000000000,722.000000000,399.000000000,628.000000000,434.000000000,442.000000000,35.037259595,0.227088430,28.020050125,56.381205674,44.220221607,28.466063348,35.929936306,30.458525346,31.938461538,1.960000000,0.360956169,0.748543880,0.000000070,1.000000000,0.721967338,0.017533657,0.603459682,0.083971717,0.361932653,0.081511550,0.682162732,0.000000000,0.344738724,0.155255888,0.005093114,0.122447162,0.033071687,0.079733956,0.300000000,563.913000000,1.468600000,2559.480000000,0.218484000,2677.000000000,2619.000000000,2721.000000000,0.623938000,0.829868000,0.863864000,0.426471000,2.100000000,541.293000000,0.122763000,2687.740000000,0.014398100,2689.000000000,2641.000000000,2737.000000000,0.290891000,0.420796000,0.806050000,0.013008100,2.260000000,0.190487075,0.492908451,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_25860.cnf, 4330.000000000,14631.000000000,4329.000000000,14628.000000000,0.000231000,0.000205086,0.000000000,0.295939295,0.498931273,0.776821316,0.000000000,1.000000000,1.123749085,0.000612463,0.235022989,0.000462000,0.001386001,0.798333145,0.000000000,0.396773311,0.976141646,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,3854.666666667,0.094793856,3357.000000000,4224.000000000,4224.000000000,3357.000000000,4224.000000000,3357.000000000,3983.000000000,46.781743148,0.060518463,42.789856892,49.045691288,49.045691288,42.789856892,49.045691288,42.789856892,48.509681263,1.980000000,0.366147367,0.724581441,0.000003956,1.000000000,0.729526154,0.030406180,0.597032594,0.104777352,0.357967062,0.077516583,0.688677453,0.000000000,0.327000158,0.147801843,0.005187629,0.116264450,0.032529039,0.075028110,0.100000000,152.742000000,0.473141000,947.027000000,0.078252600,952.000000000,923.000000000,982.000000000,0.615843000,0.306830000,0.798368000,0.085980500,2.200000000,184.657000000,0.066337100,954.210000000,0.023606400,956.000000000,926.000000000,982.000000000,0.298896000,0.187873000,0.806875000,0.011581600,2.520000000,0.234421720,0.613405035,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_535.cnf, 1799.000000000,6124.000000000,1796.000000000,6114.000000000,0.001670379,0.001635590,0.000000000,0.293752044,0.497628394,0.774016380,0.000000000,1.000000000,1.166159133,0.001507184,0.265452061,0.001113586,0.003340757,0.876397892,0.000000000,0.384527314,0.955021263,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4324.000000000,0.029202482,4112.000000000,4421.000000000,4421.000000000,4112.000000000,4421.000000000,4344.000000000,4419.000000000,37.107701195,0.111473667,31.519455253,42.458248473,42.458248473,31.519455253,42.458248473,35.157918969,39.295182086,1.980000000,0.364778485,0.706110970,0.000183230,1.000000000,0.718494606,0.040527554,0.583932117,0.124043468,0.337283590,0.074758218,0.684116705,0.000000000,0.332049868,0.142220065,0.007365037,0.111727685,0.030395519,0.071238504,0.040000000,66.437400000,0.487553000,396.465000000,0.049392700,398.000000000,378.000000000,414.000000000,0.690367000,0.291211000,0.809319000,0.294457000,2.240000000,76.233800000,0.104087000,395.076000000,0.035884700,395.000000000,377.000000000,414.000000000,0.344369000,0.250216000,0.809144000,0.018286800,2.620000000,0.308836835,0.702595612,2.000000000
instances/sat/data/circuit_fuzz/fuzz_100_7454.cnf, 6265.000000000,21136.000000000,6264.000000000,21133.000000000,0.000159642,0.000141958,0.000000000,0.296408461,0.493176549,0.783863369,0.000000000,1.000000000,1.110461277,0.000420881,0.223115112,0.000319285,0.000957854,0.769541756,0.000000000,0.398050442,0.982728434,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,4170.000000000,0.000000000,4170.000000000,4170.000000000,4170.000000000,4170.000000000,4170.000000000,4170.000000000,4170.000000000,40.374820144,0.000000000,40.374820144,40.374820144,40.374820144,40.374820144,40.374820144,40.374820144,40.374820144,1.160000000,0.365064901,0.717904538,0.000003041,1.000000000,0.718779320,0.029185045,0.599468683,0.102970323,0.365753913,0.079010520,0.684017181,0.000000000,0.329078521,0.151110046,0.005116426,0.119835237,0.032384726,0.076998691,0.160000000,240.921000000,0.530773000,1367.610000000,0.108834000,1382.000000000,1348.000000000,1416.000000000,0.604460000,0.387598000,0.805116000,0.106774000,2.120000000,279.006000000,0.133079000,1379.920000000,0.018406000,1381.000000000,1347.000000000,1411.000000000,0.292431000,0.388680000,0.807237000,0.014634500,2.340000000,0.191684980,0.534767847,2.000000000
